  0.336099E-01  0.787516E+07  0.783008E+07 -0.869184E+02 -0.195335E+03
  0.347491E-01  0.763363E+07  0.758836E+07 -0.577310E+02 -0.131733E+03
  0.359270E-01  0.739618E+07  0.735091E+07 -0.589777E+02 -0.127442E+03
  0.371447E-01  0.716358E+07  0.711852E+07 -0.265054E+02 -0.142819E+03
  0.384037E-01  0.693657E+07  0.689195E+07 -0.595096E+02 -0.931274E+02
  0.397054E-01  0.671589E+07  0.667193E+07 -0.450120E+02 -0.119428E+03
  0.410513E-01  0.650219E+07  0.645914E+07 -0.317289E+02 -0.937694E+02
  0.424427E-01  0.629610E+07  0.625418E+07 -0.475652E+02 -0.941388E+02
  0.438813E-01  0.609811E+07  0.605757E+07 -0.409856E+02 -0.714451E+02
  0.453687E-01  0.590861E+07  0.586967E+07 -0.465135E+02 -0.634061E+02
  0.469064E-01  0.572783E+07  0.569072E+07 -0.220124E+02 -0.733939E+02
  0.484963E-01  0.555585E+07  0.552074E+07 -0.249294E+02 -0.491525E+02
  0.501401E-01  0.539252E+07  0.535959E+07 -0.411528E+02 -0.584352E+02
  0.518396E-01  0.523752E+07  0.520688E+07 -0.332937E+02 -0.419981E+02
  0.535967E-01  0.509027E+07  0.506200E+07 -0.145179E+02 -0.432664E+02
  0.554134E-01  0.494998E+07  0.492411E+07 -0.851073E+01 -0.467135E+02
  0.572917E-01  0.481565E+07  0.479215E+07 -0.268581E+02 -0.251649E+02
  0.592336E-01  0.468606E+07  0.466485E+07 -0.141869E+02 -0.367853E+02
  0.612413E-01  0.455986E+07  0.454078E+07 -0.205844E+02 -0.314428E+02
  0.633171E-01  0.443559E+07  0.441842E+07 -0.664456E+01 -0.235559E+02
  0.654632E-01  0.431174E+07  0.429623E+07 -0.162676E+02 -0.292707E+02
  0.676821E-01  0.418689E+07  0.417270E+07 -0.121828E+02 -0.223298E+02
  0.699762E-01  0.405976E+07  0.404655E+07 -0.732025E+01 -0.174482E+02
  0.723480E-01  0.392933E+07  0.391672E+07 -0.139573E+02 -0.172414E+02
  0.748003E-01  0.379496E+07  0.378260E+07 -0.760969E+01 -0.204159E+02
  0.773356E-01  0.365650E+07  0.364403E+07 -0.113669E+02 -0.168631E+02
  0.799569E-01  0.351432E+07  0.350144E+07 -0.121684E+02 -0.132347E+02
  0.826671E-01  0.336938E+07  0.335587E+07 -0.405649E+01 -0.104225E+02
  0.854691E-01  0.322322E+07  0.320894E+07 -0.475911E+01 -0.773455E+01
  0.883661E-01  0.307787E+07  0.306281E+07 -0.148673E+01 -0.798079E+01
  0.913613E-01  0.293574E+07  0.291999E+07 -0.233695E+01 -0.787064E+01
  0.944580E-01  0.279938E+07  0.278315E+07  0.140849E+01 -0.734673E+01
  0.976596E-01  0.267125E+07  0.265484E+07 -0.459902E+00 -0.602916E+01
  0.100970E+00  0.255337E+07  0.253716E+07 -0.319857E+01 -0.479552E+01
  0.104392E+00  0.244709E+07  0.243148E+07 -0.183684E+01 -0.423229E+01
  0.107931E+00  0.235275E+07  0.233813E+07 -0.232416E+01 -0.387334E+01
  0.111589E+00  0.226959E+07  0.225626E+07 -0.308542E+01 -0.502249E+01
  0.115371E+00  0.219568E+07  0.218385E+07 -0.113416E+01 -0.455010E+01
  0.119282E+00  0.212811E+07  0.211782E+07 -0.235424E+01 -0.414749E+01
  0.123325E+00  0.206335E+07  0.205447E+07 -0.158574E+01 -0.250541E+01
  0.127505E+00  0.199777E+07  0.199003E+07 -0.672344E+00 -0.301124E+01
  0.131827E+00  0.192829E+07  0.192131E+07 -0.273953E+01 -0.290359E+01
  0.136295E+00  0.185301E+07  0.184634E+07 -0.132955E+01 -0.175206E+01
  0.140915E+00  0.177165E+07  0.176489E+07 -0.334472E+00 -0.231306E+01
  0.145691E+00  0.168577E+07  0.167863E+07 -0.150946E+01 -0.147454E+01
  0.150629E+00  0.159852E+07  0.159088E+07 -0.987406E+00 -0.207023E+01
  0.155735E+00  0.151400E+07  0.150594E+07  0.167559E+00 -0.170086E+01
  0.161014E+00  0.143625E+07  0.142802E+07 -0.116749E+01 -0.897163E+00
